limit_balance,age,education_clean,marriage_clean,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month
130000,25,2,3,-1,2,2,-2,-1,-1,3148,1574.0,0.0,0,12677.0,30582.0,5.0,0.0,0.0,12677.0,30582.0,0.0,1
350000,46,1,2,-1,-1,-1,-2,-2,-2,5372,12179.0,0.0,0,0.0,0.0,12277.0,0.0,0.0,0.0,0.0,0.0,0
250000,49,1,1,-1,-1,-2,-2,-1,0,1104,0.0,0.0,0,3000.0,1500.0,0.0,0.0,0.0,3000.0,0.0,3212.0,0
280000,35,1,2,-1,-1,-2,-2,-2,-2,3072,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000000,25,1,1,-1,-1,-2,-2,-2,-2,776,0.0,0.0,151,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0
20000,27,2,2,-1,-1,-2,-2,-2,-2,1200,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000000,42,3,1,-1,-1,-1,-2,-1,0,535,10468.0,0.0,0,400.0,400.0,10468.0,0.0,0.0,400.0,0.0,0.0,0
150000,24,1,2,-1,-1,-1,-1,-1,-1,1050,3258.0,3664.0,1461,2348.0,3626.0,3258.0,3735.0,1461.0,2348.0,3626.0,3089.0,0
50000000,49,1,1,-1,-1,-1,-1,-1,-1,1320,1320.0,1320.0,1320,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,0
50000,37,2,1,-1,-1,-1,-1,-1,-1,4719,22449.0,6640.0,5410,9570.0,1500.0,22530.0,6640.0,5410.0,9570.0,1500.0,0.0,0
180000,35,2,2,-1,-1,-1,-1,-1,0,15288,4194.0,1300.0,0,4689.0,4689.0,4194.0,1300.0,0.0,4689.0,0.0,1582.0,0
150000,26,1,2,-1,-1,-1,-1,0,0,360,360.0,360.0,16133,22309.0,22377.0,360.0,360.0,16133.0,7000.0,796.0,819.0,0
450000,33,1,2,-1,-1,-1,-1,-1,-1,30627,3693.0,6696.0,2461,4192.0,4378.0,4008.0,6696.0,5000.0,4192.0,4378.0,71100.0,0
20000000,42,2,1,-1,-1,-1,-1,-2,-2,748,49007.0,11095.0,0,0.0,0.0,49007.0,11095.0,0.0,0.0,0.0,53025.0,0
50000000,40,2,1,-1,-1,-1,-1,-1,-2,2231,-9.0,2312.0,2928,0.0,0.0,0.0,2321.0,2928.0,0.0,0.0,0.0,0
90000,33,1,2,-1,-1,-1,-1,-1,2,498,498.0,498.0,498,3482.0,2793.0,498.0,498.0,498.0,3482.0,0.0,483.0,0
20000000,48,1,1,-1,-1,-1,-1,-1,-1,5472,4306.0,4655.0,4930,3601.0,3366.0,4318.0,4681.0,4958.0,3712.0,3476.0,990.0,0
280000,29,1,2,-1,2,-1,-1,-1,0,7712,1171.0,1599.0,436,47613.0,31987.0,0.0,2013.0,436.0,47613.0,1472.0,2275.0,1
180000,35,2,1,-1,-1,-1,-1,-2,-1,1866,590.0,360.0,0,0.0,414.0,590.0,360.0,0.0,0.0,414.0,0.0,0
10000,36,3,2,-1,-1,-1,-1,2,2,6517,344.0,0.0,10040,9735.0,10362.0,344.0,900.0,10040.0,0.0,790.0,0.0,0
110000,29,1,1,-1,-1,-1,-1,0,-1,3261,1380.0,1380.0,2760,1380.0,1700.0,1380.0,1380.0,2760.0,0.0,1700.0,0.0,0
80000,47,1,1,-1,-1,-1,-1,-1,-1,15739,17253.0,35369.0,18351,14249.0,10637.0,17253.0,35369.0,18351.0,14249.0,10637.0,12331.0,0
120000,34,2,2,-1,-1,-1,-1,-1,-1,856,856.0,856.0,856,856.0,856.0,856.0,856.0,856.0,856.0,856.0,2664.0,0
20000000,38,1,1,-1,-1,-1,-1,-2,-2,3048,0.0,10000000.0,0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0
140000,52,1,2,-1,-1,-1,-1,-2,-2,1388,0.0,980.0,0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,0.0,0
20000000,29,3,2,-1,-1,-1,-1,0,0,1945,995.0,2234.0,3678,32405.0,30943.0,1000.0,2244.0,3678.0,31996.0,1097.0,1579.0,0
360000,55,1,1,-1,-1,-1,-1,-1,-1,2334,37570.0,5102.0,15701,7771.0,10615.0,37570.0,5102.0,15701.0,7771.0,10615.0,10068.0,0
340000,39,1,1,-1,-1,-1,-1,-1,-1,4676,3806.0,526.0,36374,32413.0,12092.0,3806.0,526.0,36374.0,32413.0,12092.0,13743.0,0
50000000,49,1,1,-1,-1,-1,-1,-1,-1,4007,9933.0,14557.0,53328,58052.0,37435.0,10021.0,14576.0,53850.0,58332.0,37616.0,46591.0,0
20000000,35,2,2,-1,-1,-1,-1,-1,-1,11409,1222.0,3308.0,481,-19.0,3821.0,1228.0,3324.0,483.0,0.0,3840.0,0.0,0
330000,31,3,2,-1,-1,-1,-1,-1,-1,5480,30630.0,6350.0,6033,2205.0,0.0,30630.0,6350.0,6033.0,5649.0,0.0,173.0,0
150000,28,1,2,-1,-1,2,-1,-1,2,1159,2468.0,1159.0,1159,11476.0,10249.0,2468.0,0.0,1159.0,11476.0,0.0,2034.0,0
50000000,32,1,1,-1,-1,-1,-1,0,0,185419,10573.0,0.0,282562,288459.0,293233.0,10573.0,0.0,282562.0,11000.0,9572.0,8928.0,0
160000,36,1,2,-1,3,2,-1,2,-1,598,598.0,168.0,1449,916.0,2133.0,0.0,0.0,1449.0,0.0,2133.0,0.0,1
20000,26,2,2,-1,-1,-1,-1,-1,-1,1439,1261.0,390.0,540,540.0,540.0,1261.0,390.0,540.0,540.0,540.0,780.0,0
210000,34,1,2,-1,-1,-1,-1,-1,-1,5081,4053.0,3853.0,3942,2338.0,1767.0,4055.0,3856.0,3945.0,2338.0,1767.0,0.0,0
20000,23,2,2,-1,-1,0,-1,0,-1,4584,4005.0,5677.0,688,1688.0,61.0,4005.0,4078.0,1237.0,1000.0,61.0,0.0,1
120000,45,2,1,-1,-1,-1,-1,-1,-1,380,3175.0,380.0,380,2402.0,696.0,3175.0,380.0,380.0,2402.0,696.0,1093.0,0
20000000,43,3,1,-1,-1,-1,-1,-1,-1,623,623.0,5477.0,623,623.0,773.0,623.0,5477.0,623.0,623.0,773.0,623.0,0
10000000,26,1,2,-1,-1,-1,-1,-1,-1,123,123.0,123.0,123,123.0,123.0,123.0,123.0,123.0,123.0,123.0,396.0,1
20000,24,3,1,-1,-1,-2,-1,-1,-2,4983,-74.0,-74.0,749,0.0,0.0,0.0,0.0,823.0,0.0,0.0,519.0,0
30000000,43,1,1,-1,-1,-1,-1,-1,-1,21953,32905.0,14458.0,18061,8016.0,5768.0,32905.0,14458.0,18061.0,8016.0,5768.0,7229.0,0
160000,28,4,1,-1,-1,-1,-1,-1,-1,819,162.0,165.0,165,165.0,165.0,162.0,168.0,165.0,165.0,165.0,165.0,0
230000,42,1,1,-1,-1,-1,-1,-2,-2,7338,-15.0,4685.0,1925,2347.0,0.0,15.0,4700.0,1925.0,2347.0,0.0,0.0,0
30000,33,2,1,-1,-1,-1,-1,-1,-1,390,390.0,390.0,390,390.0,0.0,390.0,390.0,390.0,390.0,0.0,780.0,0
20000000,32,1,2,-1,-1,-1,-1,-1,-1,8479,2021.0,1050.0,0,400.0,976.0,2021.0,1050.0,0.0,400.0,976.0,1123.0,0
120000,36,1,1,-1,-1,-1,-1,0,-1,2779,6375.0,1086.0,1230,1230.0,2806.0,6428.0,1086.0,1230.0,0.0,2806.0,1750.0,1
210000,35,1,1,-1,-1,-1,-1,-2,-1,205,0.0,775.0,0,0.0,635.0,0.0,775.0,0.0,0.0,635.0,0.0,0
140000,25,1,2,-1,-1,-1,-1,-1,-1,30077,2809.0,7541.0,10661,2214.0,6020.0,2809.0,7541.0,10661.0,2214.0,6020.0,0.0,0
180000,27,3,2,-1,-1,-1,-1,-1,-1,3578,3898.0,0.0,715,4079.0,0.0,3898.0,0.0,715.0,6942.0,0.0,213.0,0
140000,37,3,1,-1,-1,-1,-1,-1,-1,1208,4411.0,3957.0,5241,3943.0,3933.0,4411.0,3957.0,5241.0,3943.0,3933.0,0.0,0
220000,34,2,1,-1,-1,-1,-1,-1,-1,3410,1619.0,1756.0,1986,4772.0,1115.0,1623.0,1756.0,2075.0,4774.0,1115.0,7160.0,0
180000,36,2,2,-1,-1,-1,-1,-1,-2,360,2240.0,6071.0,1554,0.0,0.0,2240.0,6071.0,1554.0,0.0,0.0,0.0,1
180000,36,2,1,-1,-1,-1,-1,-1,-1,1000,92.0,92.0,603,1760.0,826.0,92.0,92.0,603.0,1760.0,826.0,826.0,0
20000000,34,1,2,-1,-1,-1,-1,0,0,692,-6.0,890.0,14137,18067.0,24306.0,0.0,896.0,14337.0,7022.0,12000.0,16045.0,0
150000,43,1,1,-1,-1,-1,-1,-1,-1,6940,6200.0,6962.0,9301,9266.0,6441.0,6200.0,6962.0,9301.0,9266.0,6441.0,6706.0,0
420000,35,2,1,-1,-1,-1,-1,-1,-1,9288,16880.0,28690.0,13310,3539.0,2926.0,17095.0,28824.0,13367.0,3547.0,2936.0,9580.0,0
360000,27,1,2,-1,-1,-1,-1,-1,0,660,660.0,658.0,1095,4948.0,3861.0,663.0,661.0,1100.0,4953.0,19.0,1264.0,0
230000,30,2,2,-1,2,-1,-1,-1,-1,2374,2165.0,2154.0,1966,1966.0,1966.0,0.0,2154.0,1966.0,1966.0,1966.0,177.0,1
30000000,26,2,2,-1,-1,-1,-1,-1,-1,1121,699.0,3131.0,5180,1780.0,0.0,699.0,3152.0,5180.0,1780.0,0.0,6200.0,0
60000,33,1,1,-1,0,-1,-1,-1,0,14932,12840.0,390.0,390,780.0,390.0,5000.0,10390.0,390.0,780.0,0.0,390.0,0
30000000,28,3,1,-1,-1,-1,-1,-1,-1,390,390.0,390.0,390,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1
30000,24,1,2,-1,-1,2,-1,3,2,5857,20190.0,18794.0,6650,6118.0,2235.0,18794.0,0.0,6650.0,0.0,0.0,13000.0,0
40000,45,1,2,-1,-1,-1,-1,-1,0,10567,264.0,3430.0,-147,672.0,5408.0,264.0,3430.0,0.0,24672.0,5000.0,3020.0,0
290000,31,1,2,-1,-1,-1,-1,-1,-1,21720,1240.0,3682.0,4694,5258.0,1248.0,1240.0,3682.0,4704.0,5258.0,1248.0,9600.0,0
20000000,31,2,1,-1,2,-1,-1,-1,-1,3850,2025.0,1926.0,3263,1580.0,16874.0,6.0,1931.0,3267.0,7.0,17894.0,2508.0,0
170000,44,1,2,-1,-1,-1,-1,-1,-1,2500,804.0,2016.0,3957,4956.0,482.0,804.0,5991.0,3957.0,5444.0,482.0,626.0,0
240000,31,2,1,-1,-1,-1,-1,-1,-1,184,0.0,2500.0,12500,749.0,2829.0,0.0,2500.0,12500.0,749.0,2829.0,2900.0,0
160000,52,2,1,-1,-1,2,-1,-1,-1,465,10451.0,9385.0,2260,1313.0,947.0,10451.0,0.0,4560.0,2626.0,1894.0,7428.0,0
80000,30,2,2,-1,-1,-1,-1,-1,-1,5092,4623.0,1944.0,15361,13286.0,5848.0,4623.0,1963.0,15361.0,13286.0,5848.0,0.0,0
70000,37,2,1,-1,2,0,0,-1,-1,10323,6659.0,6740.0,3559,7086.0,6979.0,0.0,3559.0,189.0,7086.0,3370.0,0.0,1
250000,42,1,1,-1,-1,2,0,-1,2,744,2244.0,1372.0,686,1522.0,686.0,2186.0,0.0,0.0,1522.0,0.0,4389.0,0
10000000,32,2,2,-1,0,0,0,0,0,88550,91724.0,94799.0,97861,104634.0,92537.0,5000.0,5000.0,5000.0,9000.0,10000.0,5000.0,0
20000,22,1,2,-1,-1,2,0,0,-1,8266,10377.0,5529.0,4482,0.0,2030.0,2313.0,0.0,0.0,1449.0,2030.0,1280.0,0
80000,23,2,2,-1,-1,0,0,0,0,3796,7913.0,7012.0,11009,16418.0,27694.0,7913.0,1000.0,9000.0,6000.0,12000.0,5000.0,0
20000000,37,2,1,-1,-1,-1,0,-1,-1,24779,8313.0,1951.0,1951,3124.0,3259.0,8318.0,1951.0,0.0,3124.0,3259.0,0.0,0
130000,32,3,1,-1,-1,-1,0,0,-1,326,326.0,4058.0,5732,7406.0,4124.0,326.0,4058.0,2000.0,2000.0,4124.0,326.0,1
550000,34,1,2,-1,0,0,0,0,0,42132,44045.0,45392.0,48244,36206.0,38021.0,3005.0,3004.0,4010.0,3002.0,3000.0,10010.0,1
30000,24,2,2,-1,0,0,0,0,0,20069,21148.0,22185.0,22551,23223.0,24837.0,1700.0,1700.0,1000.0,1000.0,2000.0,1400.0,0
10000000,29,1,2,-1,-1,-1,0,0,0,170,3224.0,78671.0,60430,60647.0,61153.0,3224.0,78671.0,3000.0,2500.0,3000.0,3000.0,0
240000,39,2,1,-1,-1,-1,0,0,0,9000,2831.0,68105.0,95615,123931.0,151559.0,2831.0,68116.0,30800.0,30000.0,30000.0,10000.0,0
80000,40,3,1,-1,0,0,0,0,0,7111,12774.0,16817.0,15274,20043.0,13318.0,6500.0,5000.0,4025.0,8000.0,5000.0,2000.0,0
60000,24,2,2,-1,0,-1,0,0,0,9970,7699.0,9479.0,10213,10000.0,11832.0,1020.0,9479.0,1000.0,200.0,1832.0,5889.0,0
210000,28,1,2,-1,-1,0,0,0,0,2568,52720.0,107861.0,112533,118699.0,41329.0,52720.0,57861.0,12533.0,8699.0,1329.0,13580.0,0
20000000,47,2,1,-1,-1,0,0,0,0,42114,227075.0,217016.0,200316,169815.0,88071.0,235728.0,10000.0,5210.0,4009.0,3186.0,55152.0,1
210000,26,2,2,-1,0,0,0,0,0,119269,60133.0,56076.0,39135,25396.0,18553.0,2345.0,1915.0,5028.0,3200.0,371.0,25140.0,0
90000,27,2,2,-1,-1,0,0,0,0,18674,88907.0,90659.0,82827,79359.0,81401.0,92858.0,4100.0,3200.0,3100.0,3500.0,3500.0,0
50000000,28,2,2,-1,0,0,0,0,0,319082,0.0,300165.0,281019,44528.0,40325.0,8752.0,0.0,21420.0,1002.0,935.0,967.0,0
420000,34,1,2,-1,-1,-1,0,0,-1,26232,8955.0,33661.0,12957,10221.0,40060.0,8967.0,33661.0,3005.0,3000.0,40060.0,5000.0,0
340000,37,1,2,-1,0,-1,0,0,0,20624,20651.0,16308.0,21065,20581.0,15936.0,8641.0,16400.0,15000.0,15000.0,10000.0,10000.0,0
320000,32,1,2,-1,-1,-1,0,-1,-1,1043,0.0,20012.0,34438,1082.0,8807.0,0.0,20012.0,15000.0,1082.0,8807.0,787.0,0
210000,28,2,2,-1,0,0,0,-2,-2,4432,5373.0,6200.0,0,0.0,0.0,1173.0,1000.0,0.0,0.0,0.0,0.0,0
160000,30,1,1,-1,-1,-1,0,-1,-1,960,3597.0,3633.0,2707,6087.0,4852.0,3597.0,3633.0,2702.0,6087.0,4852.0,9425.0,1
80000,45,3,1,-1,0,0,0,0,-1,19989,11904.0,10787.0,6226,1936.0,37201.0,1228.0,1156.0,1200.0,8.0,37201.0,591.0,0
160000,31,2,1,-1,-1,0,0,-2,-2,1133,31964.0,24805.0,0,0.0,0.0,31964.0,1003.0,0.0,0.0,0.0,0.0,0
150000,37,2,1,-1,0,0,0,0,0,104460,101914.0,103297.0,100603,98188.0,101441.0,6000.0,4573.0,5000.0,5000.0,5000.0,4100.0,0
250000,30,1,1,-1,-1,-1,2,-1,-1,1923,-574.0,2533.0,1607,56694.0,58091.0,900.0,4500.0,0.0,57000.0,5000.0,0.0,1
50000,29,1,2,-1,2,2,2,2,0,53746,51631.0,50880.0,51034,46154.0,42852.0,0.0,5160.0,1753.0,0.0,1508.0,5000.0,1
80000,37,2,1,-1,0,0,2,2,2,28652,29869.0,33071.0,33531,34184.0,33503.0,2000.0,4000.0,1300.0,1500.0,0.0,1300.0,0
20000,28,3,2,-1,2,2,2,-1,-1,5741,5155.0,5754.0,5150,858.0,0.0,0.0,2294.0,0.0,1056.0,0.0,935.0,0
20000,29,2,2,0,0,0,-2,-2,-2,17208,18419.0,0.0,0,0.0,0.0,2055.0,0.0,0.0,0.0,0.0,0.0,0
130000,44,3,1,0,0,-2,-2,-2,-2,15722,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130000,29,1,2,0,0,-2,-2,-2,-2,102640,-10.0,-10.0,-10,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70000,27,1,2,0,0,-2,-2,-2,-1,2219,0.0,0.0,0,0.0,1453.0,0.0,0.0,0.0,0.0,1453.0,0.0,0
30000,38,2,1,0,0,0,-2,-2,-2,6061,3656.0,0.0,0,0.0,0.0,1007.0,0.0,0.0,0.0,0.0,0.0,1
140000,44,2,1,0,0,-2,-2,-2,-2,110575,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
390000,28,1,2,0,0,0,-2,-2,-2,202248,205150.0,0.0,0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0
240000,32,2,1,0,0,0,-2,-2,-2,24615,27500.0,0.0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0
30000,38,2,2,0,0,-2,-2,-2,-2,9730,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000,32,2,1,0,0,-2,-2,-2,-2,5988,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000,35,1,1,0,0,-2,-2,-2,-2,22909,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180000,40,3,1,0,0,0,-2,-2,-2,20909,24262.0,2079.0,792,1645.0,1645.0,4262.0,2083.0,792.0,1645.0,0.0,811.0,0
230000,28,3,2,0,-1,-1,-1,-1,0,152966,65722.0,11666.0,18844,34983.0,53935.0,65722.0,20000.0,18844.0,34983.0,408.0,14574.0,0
50000,28,3,1,0,0,-1,-1,-1,-1,3377,4256.0,4207.0,694,238.0,0.0,1000.0,4207.0,694.0,238.0,0.0,0.0,0
240000,28,1,2,0,0,-1,-1,-1,-2,2276,3188.0,454.0,2500,0.0,0.0,1000.0,454.0,2500.0,0.0,0.0,0.0,0
210000,35,2,1,0,0,-1,-1,-1,0,25806,5861.0,1666.0,1010,300.0,300.0,1035.0,1666.0,1010.0,300.0,0.0,4817.0,0
20000,25,1,2,0,0,0,-1,-1,-2,17693,13037.0,600.0,1040,0.0,0.0,1081.0,600.0,1040.0,800.0,0.0,0.0,0
130000,48,3,1,0,0,2,-1,-1,-1,11926,18095.0,5552.0,3038,11094.0,8670.0,10840.0,3.0,3041.0,11202.0,8671.0,6485.0,0
50000,23,2,2,0,0,-2,-1,-1,-2,5961,0.0,0.0,700,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0
20000,33,2,2,0,0,-1,-1,-1,-1,14765,6371.0,4150.0,988,390.0,1935.0,1000.0,4150.0,988.0,390.0,1935.0,1316.0,0
20000,30,2,1,0,0,0,-1,-1,-2,18354,16419.0,10419.0,780,0.0,0.0,1225.0,1015.0,780.0,0.0,0.0,0.0,1
120000,33,1,1,0,0,0,-1,-1,0,35563,25614.0,19747.0,1201,2333.0,2250.0,1426.0,6400.0,1500.0,2700.0,0.0,0.0,1
80000,30,2,2,0,0,-1,-1,-1,-1,31299,37446.0,539.0,16673,21473.0,10715.0,20000.0,539.0,16673.0,21473.0,10715.0,10000.0,0
140000,23,1,2,0,-1,-1,-1,-1,0,1217,866.0,390.0,0,2601.0,179.0,866.0,390.0,0.0,2601.0,0.0,1326.0,0
180000,28,2,2,0,0,0,-1,-1,-2,8689,6750.0,9893.0,2690,0.0,0.0,3000.0,3968.0,2690.0,0.0,0.0,5400.0,0
340000,29,2,1,0,0,0,-1,0,-1,36533,33689.0,8108.0,19291,35882.0,18924.0,3000.0,3000.0,21000.0,20000.0,18924.0,22534.0,0
90000,42,2,2,0,0,0,-1,-1,-1,92837,95413.0,94460.0,10031,11243.0,3343.0,4500.0,2000.0,10061.0,11277.0,3808.0,14741.0,0
70000,25,2,2,0,-1,-1,-1,-2,-2,34700,21597.0,3340.0,0,0.0,0.0,21597.0,3340.0,0.0,0.0,0.0,8535.0,0
50000,25,2,1,0,0,0,0,0,0,27699,28513.0,29341.0,29928,29533.0,28538.0,1565.0,1393.0,980.0,994.0,1024.0,886.0,0
30000,54,3,3,0,0,0,0,0,0,22987,22298.0,22352.0,23221,24339.0,25943.0,2500.0,2000.0,1500.0,4000.0,2000.0,0.0,0
110000,35,2,1,0,0,0,0,0,0,81665,46070.0,34419.0,36829,38080.0,40434.0,2460.0,2000.0,3000.0,2000.0,3000.0,5000.0,0
70000,24,1,2,0,0,0,0,0,0,63903,65248.0,62958.0,64209,59482.0,60883.0,3000.0,2190.0,2201.0,2181.0,2413.0,1952.0,0
20000000,35,2,2,0,0,0,0,0,0,64195,65565.0,66870.0,68752,70485.0,71887.0,3000.0,3000.0,3000.0,3000.0,2575.0,3000.0,0
10000000,29,2,2,0,0,0,0,0,0,61383,49560.0,40183.0,61820,8322.0,6182.0,1908.0,2000.0,1000.0,2000.0,3000.0,5000.0,0
240000,29,1,2,0,0,0,0,0,-2,3093,2322.0,8186.0,3980,0.0,0.0,2000.0,2020.0,2500.0,0.0,0.0,85.0,0
10000,26,2,2,0,0,0,0,0,0,15147,6641.0,15318.0,8610,8790.0,8963.0,2234.0,1135.0,1086.0,319.0,319.0,180.0,0
20000,47,3,3,0,0,0,0,0,0,18768,18795.0,19390.0,19464,18126.0,18827.0,1400.0,1400.0,1000.0,700.0,1600.0,0.0,0
150000,48,3,1,0,0,2,0,0,0,37800,40874.0,39922.0,40953,42136.0,43279.0,4000.0,0.0,2000.0,2000.0,2000.0,2000.0,0
50000,27,2,2,0,0,0,0,0,0,17771,18794.0,19062.0,19443,19849.0,20287.0,1311.0,1299.0,680.0,703.0,750.0,626.0,0
40000000,34,2,1,0,0,0,0,0,2,52271,56788.0,60049.0,60876,65178.0,45933.0,6000.0,5000.0,1902.0,5000.0,0.0,5000.0,0
10000000,36,1,1,0,0,0,0,0,0,23070,18806.0,20183.0,21540,25775.0,0.0,1700.0,2000.0,2000.0,5000.0,0.0,0.0,0
180000,39,2,1,0,0,0,0,0,0,65710,58159.0,60188.0,61090,62450.0,63911.0,2500.0,3000.0,2500.0,2500.0,2500.0,3000.0,0
20000,30,1,2,0,0,2,0,0,0,14406,20653.0,19995.0,19391,19120.0,19158.0,6500.0,84.0,7171.0,1000.0,1000.0,2000.0,0
180000,32,1,2,0,-1,0,0,0,-1,64008,3414.0,3844.0,5344,4000.0,10395.0,3414.0,1500.0,1500.0,0.0,10395.0,3600.0,0
160000,35,2,1,0,0,0,0,0,0,17742,12939.0,7035.0,4596,4635.0,2744.0,2000.0,1000.0,500.0,1000.0,1000.0,2000.0,0
20000000,41,2,1,0,0,0,0,0,0,42292,43764.0,44030.0,48466,49183.0,46919.0,3000.0,2000.0,5000.0,2000.0,3000.0,3000.0,0
260000,48,3,2,0,0,0,0,0,0,266762,268508.0,266858.0,194413,189687.0,162473.0,11500.0,10000.0,5731.0,5654.0,5275.0,4000.0,0
20000,46,2,2,0,0,0,0,0,0,20376,19927.0,19907.0,19349,17484.0,-1216.0,2000.0,1500.0,607.0,1360.0,1300.0,20538.0,0
190000,37,3,1,0,0,0,0,0,0,181295,178857.0,181463.0,178984,175131.0,170136.0,8019.0,8008.0,6700.0,6800.0,6324.0,6120.0,0
140000,34,2,1,0,0,0,0,0,0,132541,136186.0,139418.0,140962,137819.0,137094.0,7000.0,7000.0,5300.0,5300.0,10100.0,5400.0,0
30000,47,2,2,0,0,0,0,0,0,29554,28893.0,29537.0,30087,17534.0,15145.0,1895.0,1539.0,1089.0,718.0,400.0,5000.0,0
70000,53,3,2,0,0,0,0,0,0,9928,11259.0,12262.0,17046,17618.0,18321.0,1497.0,1500.0,5000.0,1000.0,1000.0,1000.0,0
380000,48,1,1,0,0,0,0,0,0,356375,347165.0,318600.0,284972,285249.0,266406.0,40000.0,20000.0,20000.0,20000.0,10000.0,20000.0,0
130000,48,3,1,0,0,0,0,0,0,68629,57168.0,58103.0,58595,59822.0,55572.0,2187.0,2000.0,2000.0,2053.0,1964.0,3002.0,0
240000,40,3,2,0,0,0,0,0,0,227819,222299.0,227281.0,195027,199186.0,203475.0,8200.0,8800.0,7000.0,7200.0,7500.0,7800.0,1
90000,26,2,2,0,0,0,0,0,0,21854,23036.0,24100.0,25000,25000.0,26254.0,1536.0,1600.0,1500.0,0.0,1254.0,1214.0,0
230000,28,1,2,0,0,2,0,0,0,70966,70366.0,66633.0,56055,22935.0,17354.0,5606.0,1050.0,1634.0,3000.0,3203.0,1000.0,0
70000,26,3,2,0,0,0,0,0,0,7139,8361.0,10030.0,11578,13408.0,12302.0,1500.0,2000.0,2000.0,2000.0,1000.0,2000.0,1
50000,30,2,2,0,0,0,0,0,0,50995,50882.0,32777.0,32081,29598.0,29648.0,2500.0,1500.0,1226.0,1059.0,2000.0,1138.0,0
110000,54,3,1,0,0,0,0,0,0,105449,107957.0,82407.0,70562,70982.0,71609.0,4500.0,3786.0,2666.0,2900.0,3100.0,2856.0,0
80000,39,2,1,0,0,0,0,0,2,63368,67331.0,75973.0,70283,73491.0,66976.0,5000.0,10000.0,2550.0,5100.0,0.0,2700.0,0
150000,43,2,1,0,0,0,0,0,0,89488,89951.0,86961.0,79284,74531.0,78359.0,5016.0,5050.0,3026.0,5000.0,5012.0,4057.0,0
150000,27,3,2,0,0,0,0,0,0,77298,69832.0,66692.0,67518,64210.0,60747.0,3029.0,4000.0,2258.0,2500.0,2500.0,1624.0,0
250000,44,1,2,0,0,0,0,0,0,98727,102134.0,106434.0,107673,109780.0,113961.0,5000.0,6000.0,4500.0,4000.0,6000.0,4500.0,0
20000,40,3,1,0,0,0,0,0,0,20167,37198.0,17858.0,16400,14711.0,18691.0,1308.0,2466.0,555.0,583.0,4275.0,973.0,0
170000,51,1,2,0,0,0,0,0,0,195038,189067.0,180389.0,137030,129222.0,122229.0,7509.0,5573.0,4309.0,4239.0,5142.0,2856.0,0
460000,38,1,2,0,0,0,0,0,0,296815,283744.0,273414.0,250033,238734.0,226905.0,10279.0,10084.0,9025.0,9036.0,8526.0,7272.0,0
80000,53,2,1,0,0,0,0,0,0,37242,37634.0,38281.0,38993,39268.0,39620.0,2000.0,2000.0,2000.0,2000.0,1408.0,1300.0,0
50000000,47,2,1,0,0,0,0,0,0,182516,104838.0,112662.0,66679,70090.0,73728.0,5000.0,10000.0,5000.0,5000.0,5000.0,5000.0,0
70000,39,3,1,0,0,0,0,0,0,58665,55845.0,55362.0,39615,40477.0,43295.0,6852.0,2010.0,1500.0,1500.0,3500.0,2000.0,0
140000,36,2,2,0,0,0,0,0,0,134183,136457.0,97395.0,99249,77188.0,71675.0,8144.0,6812.0,5036.0,3000.0,15000.0,10000.0,0
250000,55,3,1,0,0,0,0,0,0,296963,237684.0,178151.0,180993,155516.0,125063.0,8000.0,7400.0,9700.0,5100.0,4500.0,4012.0,1
30000,60,4,1,0,0,0,0,0,0,19282,20364.0,21638.0,25392,24428.0,26410.0,1700.0,2617.0,5710.0,1000.0,3342.0,0.0,0
20000,42,2,1,0,0,0,0,0,0,21431,19745.0,19943.0,19235,19245.0,13670.0,1386.0,1189.0,570.0,589.0,600.0,200.0,1
20000000,29,1,2,0,0,0,0,0,0,7523,8445.0,9090.0,3270,774.0,0.0,3000.0,1000.0,0.0,700.0,0.0,0.0,0
